Filename,Component,Volume,Centerline Length
colon_0624-prone.mha,17,1484.0,26
colon_0380-supine.mha,1,2615227.0,8319
colon_0122-prone.mha,1,1420964.0,3962
colon_0524-supine.mha,1,136488.0,534
colon_0524-supine.mha,2,774355.0,4808
colon_0524-supine.mha,3,1981.0,62
colon_0524-supine.mha,4,6053.0,179
colon_0075-supine.mha,1,2505539.0,2888
colon_0075-supine.mha,2,2875.0,22
colon_0349-prone.mha,1,2439933.0,2654
colon_0406-supine.mha,1,137469.0,818
colon_0406-supine.mha,2,1458220.0,4184
colon_0406-supine.mha,3,6238.0,149
colon_0406-supine.mha,4,1973.0,18
colon_0406-supine.mha,5,1715.0,26
colon_0406-supine.mha,6,2873.0,25
colon_0062-supine.mha,1,1534128.0,2449
colon_0162-prone.mha,1,2434759.0,3609
colon_0133-prone.mha,1,3005875.0,7960
colon_0708-supine.mha,1,105887.0,322
colon_0708-supine.mha,2,1204370.0,1611
colon_0080-prone.mha,1,351747.0,3978
colon_0080-prone.mha,2,43727.0,448
colon_0080-prone.mha,3,437591.0,2004
colon_0080-prone.mha,4,41895.0,148
colon_0080-prone.mha,5,506552.0,833
colon_0080-prone.mha,6,1944.0,111
colon_0080-prone.mha,7,2359.0,83
colon_0300-prone.mha,1,249843.0,416
colon_0300-prone.mha,2,1603407.0,2332
colon_0219-supine.mha,1,74294.0,251
colon_0219-supine.mha,2,737803.0,1107
colon_0219-supine.mha,3,107539.0,226
colon_0691-prone.mha,1,365216.0,4211
colon_0691-prone.mha,2,11131.0,59
colon_0691-prone.mha,3,9456.0,41
colon_0691-prone.mha,4,12086.0,64
colon_0691-prone.mha,5,840301.0,2867
colon_0691-prone.mha,6,4726.0,41
colon_0691-prone.mha,7,14773.0,30
colon_0075-prone.mha,1,1792467.0,3031
colon_0234-prone.mha,1,174059.0,265
colon_0234-prone.mha,2,274687.0,750
colon_0234-prone.mha,3,5633.0,74
colon_0234-prone.mha,4,11863.0,179
colon_0234-prone.mha,5,157032.0,342
colon_0234-prone.mha,6,1200.0,59
colon_0679-prone.mha,1,325934.0,1895
colon_0679-prone.mha,2,98572.0,481
colon_0679-prone.mha,3,3324.0,86
colon_0679-prone.mha,4,2729.0,45
colon_0605-prone.mha,1,2865987.0,4137
colon_0469-prone.mha,1,372431.0,412
colon_0469-prone.mha,2,911545.0,1086
colon_0469-prone.mha,3,35468.0,112
colon_0469-prone.mha,4,647546.0,845
colon_0317-prone.mha,1,1708602.0,5261
colon_0440-supine.mha,1,308960.0,3449
colon_0440-supine.mha,2,788137.0,1909
colon_0430-prone.mha,1,882291.0,3095
colon_0430-prone.mha,2,900038.0,2129
colon_0668-prone.mha,1,1265719.0,3424
colon_0114-prone.mha,1,2324514.0,6559
colon_0807-supine.mha,1,1884758.0,6205
colon_0652-supine.mha,1,1428409.0,3543
colon_0746-supine.mha,1,2596975.0,4140
colon_0122-supine.mha,1,62380.0,303
colon_0122-supine.mha,2,1364673.0,2591
colon_0023-supine.mha,1,128867.0,1489
colon_0023-supine.mha,2,3211.0,67
colon_0023-supine.mha,3,954304.0,3986
colon_0023-supine.mha,4,1534.0,15
colon_0023-supine.mha,5,3939.0,39
colon_0023-supine.mha,6,2286.0,41
colon_0492-prone.mha,1,225545.0,343
colon_0492-prone.mha,2,56447.0,158
colon_0492-prone.mha,3,1338508.0,1245
colon_0438-supine.mha,1,2437067.0,2455
colon_0274-prone.mha,1,1372846.0,3423
colon_0748-supine.mha,1,140971.0,327
colon_0748-supine.mha,2,1492433.0,10547
colon_0748-supine.mha,3,2276.0,70
colon_0748-supine.mha,4,2514.0,22
colon_0272-supine.mha,1,1136918.0,3358
colon_0755-prone.mha,1,1536041.0,3201
colon_0126-supine.mha,1,188052.0,626
colon_0126-supine.mha,2,282601.0,747
colon_0126-supine.mha,3,1068.0,27
colon_0126-supine.mha,4,9184.0,64
colon_0126-supine.mha,5,75772.0,187
colon_0468-supine.mha,1,1996164.0,5011
colon_0642-prone.mha,1,2007093.0,3978
colon_0437-supine.mha,1,1383048.0,5328
colon_0437-supine.mha,2,1718.0,91
colon_0123-supine.mha,1,164361.0,604
colon_0123-supine.mha,2,121992.0,845
colon_0123-supine.mha,3,571664.0,2964
colon_0306-supine.mha,1,2018468.0,3358
colon_0532-supine.mha,1,49457.0,185
colon_0532-supine.mha,2,833121.0,1536
colon_0532-supine.mha,3,33720.0,204
colon_0738-prone.mha,1,32219.0,105
colon_0738-prone.mha,2,1264.0,25
colon_0738-prone.mha,3,227453.0,830
colon_0738-prone.mha,4,11943.0,83
colon_0738-prone.mha,5,3609.0,39
colon_0738-prone.mha,6,3873.0,40
colon_0738-prone.mha,7,169081.0,676
colon_0738-prone.mha,8,1045.0,18
colon_0738-prone.mha,9,22886.0,40
colon_0738-prone.mha,10,28565.0,71
colon_0533-prone.mha,1,640163.0,1085
colon_0533-prone.mha,2,2922.0,49
colon_0533-prone.mha,3,2044.0,18
colon_0533-prone.mha,4,499651.0,920
colon_0622-supine.mha,1,1277462.0,1762
colon_0315-prone.mha,1,197102.0,1294
colon_0315-prone.mha,2,141233.0,195
colon_0315-prone.mha,3,480042.0,513
colon_0315-prone.mha,4,795196.0,837
colon_0033-prone.mha,1,591590.0,1269
colon_0033-prone.mha,2,1299332.0,2073
colon_0145-prone.mha,1,1555272.0,7739
colon_0253-supine.mha,1,66142.0,233
colon_0253-supine.mha,2,189814.0,630
colon_0253-supine.mha,3,6997.0,116
colon_0253-supine.mha,4,7622.0,22
colon_0253-supine.mha,5,13263.0,829
colon_0253-supine.mha,6,503108.0,1310
colon_0253-supine.mha,7,5358.0,82
