filename,component_id,hausdorff_distance_95th,overlap_percentage,component_size,overall_hausdorff_distance_95th,average_symmetric_surface_distance,overall_average_symmetric_surface_distance,dice_score,overall_dice_score
colon_0402-supine.mha,1,157.75930786132812,99.64668129932686,749465,1.0,39.13773727416992,0.4762509763240814,0.5308616757392883,0.972131073474884
colon_0402-supine.mha,2,135.11846923828125,99.96450817346154,1208729,1.0,23.95408821105957,0.4762509763240814,0.7383740544319153,0.972131073474884
colon_0673-supine.mha,1,184.29867553710938,99.44063204585527,325546,1.0,78.77400970458984,0.44946175813674927,0.16721566021442413,0.9784690141677856
colon_0673-supine.mha,2,52.306785583496094,99.82304974732735,3085613,1.0,3.5731239318847656,0.44946175813674927,0.9288742542266846,0.9784690141677856
colon_0205-supine.mha,1,305.9117431640625,99.6278226817803,123597,1.0,168.04708862304688,0.586487889289856,0.10035860538482666,0.975942075252533
colon_0205-supine.mha,2,51.078372955322266,99.73236006271641,2109177,1.0,2.8998169898986816,0.586487889289856,0.9476394057273865,0.975942075252533
colon_0204-prone.mha,1,151.42654418945312,99.56270063951872,158244,1.0,57.70115280151367,0.2825236916542053,0.3422246277332306,0.9738231301307678
colon_0204-prone.mha,2,74.1687240600586,99.32897339050768,375693,1.0,13.403375625610352,0.2825236916542053,0.6557224988937378,0.9738231301307678
colon_0204-prone.mha,3,174.65679931640625,99.53189335309436,191623,1.0,60.272708892822266,0.2825236916542053,0.399789959192276,0.9738231301307678
colon_0204-prone.mha,4,191.1256103515625,99.69161184210526,4864,1.0,103.91984558105469,0.2825236916542053,0.012637938372790813,0.9738231301307678
colon_0204-prone.mha,5,192.79263305664062,98.8009592326139,1251,1.0,108.7115707397461,0.2825236916542053,0.003236623015254736,0.9738231301307678
colon_0280-supine.mha,1,1.4142135381698608,96.43269208780958,1443077,1.4142135381698608,0.4431424140930176,0.4431424140930176,0.967693567276001,0.967693567276001
colon_0583-supine.mha,1,123.35860443115234,99.3006993006993,855283,1.0,29.62331199645996,0.35664480924606323,0.5034852027893066,0.979996383190155
colon_0583-supine.mha,2,115.39064025878906,99.6980061975587,1585463,1.0,15.154447555541992,0.35664480924606323,0.770333468914032,0.979996383190155
colon_0283-prone.mha,1,1.0,99.36398392619222,2058753,1.0,0.36503514647483826,0.36503514647483826,0.979865550994873,0.979865550994873
colon_0698-supine.mha,1,1.0,99.83621514334354,2124128,1.0,0.4060951769351959,0.4060951769351959,0.9782344698905945,0.9782344698905945
colon_0696-supine.mha,1,1.0,98.95930695993817,1977144,1.0,0.33144134283065796,0.33144134283065796,0.979424774646759,0.979424774646759
colon_0640-supine.mha,1,1.0,99.764480593259,2064798,1.0,0.3913846015930176,0.3913846015930176,0.9783918261528015,0.9783918261528015
colon_0189-supine.mha,1,1.0,99.71640355243275,2240155,1.0,0.45874765515327454,0.45874765515327454,0.9772560000419617,0.9772560000419617
colon_0190-prone.mha,1,1.4142135381698608,99.45860463951831,1917268,1.4142135381698608,0.4816571772098541,0.4816571772098541,0.9726417660713196,0.9726417660713196
colon_0011-supine.mha,1,119.37755584716797,95.33687252315272,469599,1.4142135381698608,36.07775115966797,0.4507015347480774,0.5259020924568176,0.964909553527832
colon_0011-supine.mha,2,149.39712524414062,95.05544262036365,798393,1.4142135381698608,25.132455825805664,0.4507015347480774,0.7471866607666016,0.964909553527832
colon_0699-supine.mha,1,1.0,99.5731196837908,1894442,1.0,0.35070276260375977,0.35070276260375977,0.9792178869247437,0.9792178869247437
colon_0150-prone.mha,1,224.25631713867188,99.12291365288533,164522,3.316624879837036,114.8864974975586,1.0301638841629028,0.36416152119636536,0.9582198858261108
colon_0150-prone.mha,2,231.07791137695312,94.5945945945946,1998,3.316624879837036,161.07388305664062,1.0301638841629028,0.00515606626868248,0.9582198858261108
colon_0150-prone.mha,3,167.1825408935547,98.34884860362567,326560,3.316624879837036,48.42512512207031,1.0301638841629028,0.6073071360588074,0.9582198858261108
colon_0150-prone.mha,4,208.15330505371094,99.59659369758549,185421,3.316624879837036,93.93024444580078,1.0301638841629028,0.4029785990715027,0.9582198858261108
colon_0150-prone.mha,5,255.01744079589844,67.87081339712918,8360,3.316624879837036,130.00946044921875,1.0301638841629028,0.015345939435064793,0.9582198858261108
colon_0150-prone.mha,6,256.767578125,72.2866718226347,3879,3.316624879837036,144.32774353027344,1.0301638841629028,0.007629952859133482,0.9582198858261108
colon_0150-prone.mha,7,288.30712890625,97.44506898313745,3914,3.316624879837036,162.63870239257812,1.0301638841629028,0.010377765633165836,0.9582198858261108
colon_0012-supine.mha,1,1.0,98.55071429473311,1821587,1.0,0.35387110710144043,0.35387110710144043,0.9788190722465515,0.9788190722465515
colon_0140-supine.mha,1,287.4195556640625,99.16318719554627,57480,1.0,163.4878387451172,0.3715862035751343,0.06747112423181534,0.9781047701835632
colon_0140-supine.mha,2,1.4142135381698608,99.72998560407711,1513623,1.0,1.121033787727356,0.3715862035751343,0.9597380757331848,0.9781047701835632
colon_0697-prone.mha,1,1.0,98.23474765877049,1051691,1.0,0.2885870933532715,0.2885870933532715,0.9773556590080261,0.9773556590080261
colon_0282-supine.mha,1,1.0,99.90231252973983,2023801,1.0,0.4617447853088379,0.4617447853088379,0.9738131165504456,0.9738131165504456
